Physician,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY409483,345,1,1068.0,3000
PHY409483,408,1,1068.0,11000
PHY409483,856,1,1068.0,10000
PHY409484,074,2,2136.0,14000
PHY409492,671,1,1068.0,4000
PHY409492,OTH,1,1068.0,0
PHY409500,855,1,1068.0,34000
PHY409502,062,1,1068.0,4000
PHY409502,093,1,1068.0,4000
PHY409502,195,1,1068.0,19000
PHY409505,653,1,0.0,7000
PHY409507,347,1,1068.0,6000
PHY409510,218,1,1068.0,8000
PHY409510,500,1,1068.0,9000
PHY409517,025,1,1068.0,13000
PHY409517,190,1,1068.0,9000
PHY409517,236,2,2136.0,22000
PHY409530,744,1,1068.0,4000
PHY409532,021,1,1068.0,7000
PHY409532,488,1,1068.0,7000
PHY409532,491,1,1068.0,5000
PHY409536,261,1,1068.0,10000
PHY409537,065,1,1068.0,13000
PHY409537,946,1,1068.0,4000
PHY409549,252,1,1068.0,4000
PHY409552,198,1,1068.0,3000
PHY409558,511,1,1068.0,19000
PHY409560,455,1,1068.0,19000
PHY409560,855,1,1068.0,15000
PHY409562,296,1,1068.0,16000
PHY409562,907,1,1068.0,10000
PHY409563,330,1,1068.0,7000
PHY409567,516,1,1068.0,11000
PHY409573,413,1,1068.0,10000
PHY409573,868,2,2136.0,20000
PHY409584,668,1,1068.0,10000
PHY409589,163,2,2136.0,14000
PHY409589,175,2,2136.0,26000
PHY409589,352,1,1068.0,9000
PHY409589,617,1,1068.0,5000
PHY409589,642,1,1068.0,6000
PHY409589,939,1,1068.0,23000
PHY409591,454,1,1068.0,23000
PHY409595,455,1,1068.0,11000
PHY409605,389,1,1068.0,9000
PHY409605,500,1,1068.0,7000
PHY409605,652,1,1068.0,9000
PHY409605,865,2,2136.0,20000
PHY409608,165,2,2136.0,14000
PHY409608,474,3,3204.0,9000
PHY409614,176,1,1068.0,8000
PHY409621,297,1,1068.0,17000
PHY409633,166,1,1068.0,5000
PHY409635,470,1,1068.0,6000
PHY409639,516,1,1068.0,18000
PHY409640,945,1,1068.0,12000
PHY409643,464,1,1068.0,14000
PHY409657,184,1,1068.0,4000
PHY409657,263,1,1068.0,125000
PHY409657,468,1,1068.0,14000
PHY409657,546,1,1068.0,4000
PHY409657,845,1,1068.0,19000
PHY409670,506,1,1068.0,6000
PHY409670,868,1,1068.0,11000
PHY409672,310,1,1068.0,3000
PHY409672,883,1,1068.0,32000
PHY409674,248,1,1068.0,7000
PHY409679,038,1,1068.0,8000
PHY409679,491,1,1068.0,5000
PHY409680,167,1,1068.0,9000
PHY409681,185,1,1068.0,8000
PHY409681,190,1,1068.0,5000
PHY409681,331,1,1068.0,3000
PHY409681,489,1,1068.0,23000
PHY409681,939,1,1068.0,20000
PHY409690,576,1,1068.0,5000
PHY409691,242,1,1068.0,8000
PHY409692,163,1,1068.0,11000
PHY409692,620,1,1068.0,8000
PHY409692,623,1,1068.0,6000
PHY409694,027,2,2136.0,14000
PHY409694,056,1,1068.0,8000
PHY409694,076,1,1068.0,10000
PHY409694,202,2,2136.0,24000
PHY409694,221,1,1068.0,5000
PHY409694,260,2,2136.0,16000
PHY409694,384,1,1068.0,13000
PHY409694,469,1,1068.0,3000
PHY409694,477,2,2136.0,32000
PHY409694,669,2,2136.0,16000
PHY409694,866,2,2136.0,26000
PHY409694,941,2,2136.0,26000
PHY409711,956,1,1068.0,14000
PHY409713,886,1,1068.0,29000
PHY409715,407,1,1068.0,57000
PHY409722,299,1,1068.0,6000
PHY409724,666,1,1068.0,4000
PHY409738,245,1,1068.0,2000
PHY409738,373,1,1068.0,12000
PHY409742,OTH,1,1068.0,0
PHY409755,165,1,1068.0,7000
PHY409763,225,1,1068.0,2000
PHY409766,032,1,1068.0,4000
PHY409766,351,1,1068.0,6000
PHY409778,071,1,1068.0,13000
PHY409778,088,1,1068.0,3000
PHY409778,184,1,1068.0,6000
PHY409778,196,1,1068.0,6000
PHY409778,285,2,2136.0,18000
PHY409778,369,1,1068.0,7000
PHY409778,639,1,1068.0,9000
PHY409778,940,2,2136.0,24000
PHY409802,168,1,1068.0,5000
PHY409802,316,1,1068.0,5000
PHY409804,229,1,1068.0,0
PHY409808,201,1,1068.0,7000
PHY409808,616,1,1068.0,7000
PHY409808,684,1,1068.0,8000
PHY409814,293,1,1068.0,10000
PHY409828,055,1,1068.0,15000
PHY409828,506,1,1068.0,16000
PHY409831,564,1,1068.0,22000
PHY409832,291,1,1068.0,6000
PHY409839,207,1,1068.0,5000
PHY409839,243,1,1068.0,4000
PHY409845,258,1,1068.0,5000
PHY409845,309,1,1068.0,5000
PHY409846,070,1,1068.0,4000
PHY409847,295,1,1068.0,18000
PHY409848,413,1,1068.0,26000
PHY409849,946,1,1068.0,8000
PHY409850,258,1,0.0,5000
PHY409852,644,1,1068.0,5000
PHY409856,086,2,2136.0,0
PHY409856,341,2,2136.0,0
PHY409859,240,1,1068.0,18000
PHY409862,061,1,1068.0,6000
PHY409874,252,1,1068.0,6000
PHY409881,799,1,1068.0,9000
PHY409888,389,1,1068.0,0
PHY409892,137,1,1068.0,13000
PHY409892,177,1,1068.0,7000
PHY409892,199,1,1068.0,14000
PHY409892,226,1,1068.0,34000
PHY409892,239,1,1068.0,5000
PHY409892,247,1,1068.0,3000
PHY409892,254,1,1068.0,5000
PHY409892,326,1,1068.0,7000
PHY409892,374,1,1068.0,4000
PHY409892,411,1,1068.0,5000
PHY409892,415,1,1068.0,4000
PHY409892,418,1,1068.0,7000
PHY409892,446,2,2136.0,41000
PHY409892,667,1,1068.0,8000
PHY409892,866,1,1068.0,6000
PHY409892,948,1,1068.0,19000
PHY409897,055,1,1068.0,5000
PHY409901,052,1,1068.0,9000
PHY409901,168,1,1068.0,5000
PHY409901,176,1,1068.0,7000
PHY409901,187,2,2136.0,32000
PHY409901,217,1,1068.0,12000
PHY409901,241,1,1068.0,38000
PHY409901,256,1,1068.0,17000
PHY409901,260,1,1068.0,8000
PHY409901,282,2,2136.0,16000
PHY409901,293,1,1068.0,7000
PHY409901,299,3,3204.0,34000
PHY409901,336,1,1068.0,3000
PHY409901,339,1,1068.0,11000
PHY409901,342,1,1068.0,7000
PHY409901,349,1,1068.0,0
PHY409901,378,2,2136.0,8000
PHY409901,382,1,1068.0,20000
PHY409901,384,1,1068.0,11000
PHY409901,407,1,1068.0,5000
PHY409901,554,1,1068.0,18000
PHY409901,643,2,2136.0,14000
PHY409901,674,1,1068.0,3000
PHY409901,694,1,1068.0,4000
PHY409901,862,1,1068.0,118000
PHY409901,864,1,1068.0,4000
PHY409901,915,1,1068.0,5000
PHY409901,948,1,1068.0,30000
PHY409901,OTH,2,2136.0,0
PHY409919,069,1,1068.0,26000
PHY409922,066,1,1068.0,3000
PHY409922,916,1,1068.0,8000
PHY409929,353,1,1068.0,3000
PHY409929,810,1,1068.0,7000
PHY409943,187,1,1068.0,7000
PHY409943,256,1,1068.0,8000
PHY409943,303,1,1068.0,5000
PHY409943,617,1,1068.0,30000
PHY409943,686,1,1068.0,7000
PHY409945,182,1,1068.0,8000
PHY409945,184,2,2136.0,18000
PHY409945,185,1,1068.0,0
PHY409945,215,1,1068.0,12000
PHY409945,231,1,1068.0,7000
PHY409945,255,1,1068.0,14000
PHY409945,290,1,1068.0,7000
PHY409945,553,1,1068.0,11000
PHY409945,563,2,2136.0,22000
PHY409945,584,1,1068.0,3000
PHY409945,630,1,1068.0,2000
PHY409945,854,1,1068.0,10000
PHY409945,857,1,1068.0,9000
PHY409945,869,2,2136.0,16000
PHY409945,939,1,1068.0,20000
PHY409960,563,1,1068.0,25000
PHY409962,289,1,1068.0,13000
PHY409974,195,1,1068.0,6000
PHY409978,750,1,1068.0,4000
PHY409980,234,1,1068.0,14000
PHY409980,238,1,1068.0,10000
PHY409980,517,1,1068.0,4000
PHY409986,511,2,2136.0,34000
PHY409986,639,2,2136.0,38000
PHY409986,940,2,2136.0,20000
PHY409986,946,2,2136.0,18000
PHY409989,005,1,1068.0,57000
PHY409989,368,1,1068.0,5000
PHY409989,686,1,1068.0,3000
PHY410021,032,1,1068.0,8000
PHY410030,178,1,1068.0,5000
PHY410030,216,2,2136.0,14000
PHY410035,195,1,1068.0,5000
PHY410035,205,1,1068.0,25000
PHY410035,218,2,2136.0,10000
PHY410035,242,1,1068.0,8000
PHY410035,722,1,1068.0,5000
PHY410035,882,1,1068.0,14000
PHY410042,381,1,1068.0,20000
PHY410043,175,2,2136.0,4000
PHY410043,290,1,1068.0,56000
PHY410043,481,1,1068.0,39000
PHY410043,554,1,1068.0,18000
PHY410043,628,1,1068.0,5000
PHY410052,389,1,1068.0,2000
PHY410061,947,1,1068.0,7000
PHY410069,262,1,1068.0,7000
PHY410072,167,1,1068.0,4000
PHY410072,226,1,1068.0,11000
PHY410072,444,1,1068.0,57000
PHY410072,621,1,1068.0,10000
PHY410072,760,1,1068.0,7000
PHY410073,475,1,1068.0,10000
PHY410073,853,1,0.0,10000
PHY410078,809,1,1068.0,8000
PHY410079,685,1,1068.0,5000
PHY410083,186,1,1068.0,5000
PHY410083,858,1,1068.0,48000
PHY410087,250,1,1068.0,13000
PHY410087,970,1,1068.0,7000
PHY410106,872,1,1068.0,15000
PHY410109,200,1,1068.0,4000
PHY410109,799,1,1068.0,21000
PHY410114,284,1,1068.0,8000
PHY410120,034,1,1068.0,7000
PHY410120,262,1,1068.0,4000
PHY410130,259,2,2136.0,8000
PHY410134,539,1,1068.0,35000
PHY410134,816,1,1068.0,7000
PHY410135,607,1,1068.0,33000
PHY410139,223,1,1068.0,6000
PHY410140,766,1,1068.0,3000
PHY410141,660,1,1068.0,8000
PHY410152,868,1,1068.0,11000
PHY410156,378,1,1068.0,6000
PHY410164,199,2,2136.0,52000
PHY410174,465,1,1068.0,5000
PHY410183,040,1,1068.0,5000
PHY410183,203,1,1068.0,6000
PHY410183,237,1,1068.0,28000
PHY410183,915,1,1068.0,10000
PHY410191,517,1,0.0,8000
PHY410193,035,1,1068.0,10000
PHY410193,117,1,1068.0,5000
PHY410193,194,1,1068.0,12000
PHY410193,335,1,1068.0,4000
PHY410193,871,1,1068.0,12000
PHY410195,042,1,1068.0,12000
PHY410207,163,1,1068.0,7000
PHY410207,167,1,1068.0,6000
PHY410207,254,1,1068.0,6000
PHY410207,286,1,1068.0,13000
PHY410207,296,1,1068.0,9000
PHY410207,357,1,1068.0,12000
PHY410207,368,1,1068.0,11000
PHY410207,556,1,1068.0,10000
PHY410207,668,1,1068.0,11000
PHY410207,918,1,1068.0,11000
PHY410212,470,1,1068.0,10000
PHY410217,164,1,1068.0,23000
PHY410217,897,1,1068.0,3000
PHY410224,357,1,1068.0,15000
PHY410238,194,1,1068.0,5000
PHY410238,263,1,1068.0,3000
PHY410238,504,1,1068.0,6000
PHY410238,660,1,1068.0,5000
PHY410238,987,1,1068.0,55000
PHY410243,259,1,1068.0,6000
PHY410243,328,1,1068.0,14000
PHY410243,444,1,1068.0,16000
PHY410248,232,1,1068.0,2000
PHY410254,197,1,1068.0,4000
PHY410254,234,1,1068.0,23000
PHY410254,345,1,1068.0,5000
PHY410254,384,1,1068.0,4000
PHY410254,435,1,1068.0,10000
PHY410254,573,1,1068.0,0
PHY410254,639,1,1068.0,7000
PHY410254,656,1,1068.0,5000
PHY410254,803,1,1068.0,4000
PHY410256,186,1,1068.0,22000
PHY410256,289,1,1068.0,25000
PHY410261,033,1,1068.0,4000
PHY410261,039,1,1068.0,13000
PHY410261,301,1,1068.0,20000
PHY410261,562,1,1068.0,12000
PHY410261,864,1,1068.0,38000
PHY410261,OTH,1,1068.0,0
PHY410262,949,1,0.0,20000
PHY410265,135,1,1068.0,2000
PHY410265,350,1,1068.0,6000
PHY410265,869,1,1068.0,10000
PHY410271,291,1,1068.0,5000
PHY410277,869,1,1068.0,9000
PHY410291,232,1,1068.0,3000
PHY410296,220,1,1068.0,6000
PHY410302,255,1,1068.0,57000
PHY410319,697,1,1068.0,11000
PHY410322,313,1,1068.0,5000
PHY410330,405,1,1068.0,13000
PHY410331,295,1,1068.0,103000
PHY410334,669,1,1068.0,3000
PHY410334,940,1,1068.0,27000
PHY410341,072,1,0.0,4000
PHY410341,166,2,2136.0,16000
PHY410343,378,1,1068.0,6000
PHY410343,480,1,1068.0,18000
PHY410343,652,1,1068.0,0
PHY410343,862,1,1068.0,9000
PHY410343,867,1,1068.0,7000
PHY410357,053,1,1068.0,4000
PHY410357,058,1,1068.0,5000
PHY410357,167,1,1068.0,5000
PHY410357,244,1,1068.0,8000
PHY410357,425,1,1068.0,7000
PHY410357,595,1,1068.0,7000
PHY410357,617,1,1068.0,4000
PHY410357,659,1,1068.0,12000
PHY410357,857,1,1068.0,20000
PHY410357,950,1,0.0,13000
PHY410359,197,1,1068.0,6000
PHY410359,198,1,1068.0,3000
PHY410361,197,1,1068.0,13000
PHY410361,243,2,2136.0,9000
PHY410361,250,1,1068.0,8000
PHY410361,263,1,0.0,3000
PHY410361,264,1,1068.0,8000
PHY410361,315,1,1068.0,8000
PHY410361,351,1,1068.0,9000
PHY410361,391,1,1068.0,4000
PHY410361,876,1,1068.0,5000
PHY410361,923,1,1068.0,2000
PHY410361,940,1,1068.0,8000
PHY410368,353,1,1068.0,4000
PHY410371,000,1,1068.0,0
PHY410371,295,1,1068.0,16000
PHY410371,338,1,1068.0,5000
PHY410371,492,1,1068.0,0
PHY410371,662,1,1068.0,8000
PHY410374,470,2,2136.0,10000
PHY410394,345,1,1068.0,3000
PHY410394,717,1,1068.0,11000
PHY410394,941,1,1068.0,16000
PHY410396,383,1,1068.0,5000
PHY410406,950,1,1068.0,13000
PHY410411,208,1,1068.0,10000
PHY410411,377,1,1068.0,4000
PHY410411,471,1,1068.0,8000
PHY410411,499,1,1068.0,11000
PHY410411,547,1,1068.0,14000
PHY410411,872,1,1068.0,8000
PHY410416,177,1,1068.0,2000
PHY410418,465,1,1068.0,9000
PHY410432,895,1,1068.0,3000
PHY410436,230,1,1068.0,4000
PHY410436,378,1,1068.0,1000
PHY410436,408,1,1068.0,6000
PHY410457,984,1,1068.0,29000
PHY410465,561,1,1068.0,10000
PHY410472,438,1,1068.0,8000
PHY410475,466,1,1068.0,11000
PHY410475,659,1,1068.0,0
PHY410475,941,1,1068.0,57000
PHY410508,249,1,1068.0,9000
PHY410508,250,1,1068.0,10000
PHY410515,221,1,1068.0,23000
PHY410525,132,1,0.0,3000
PHY410525,166,1,1068.0,9000
PHY410525,286,1,1068.0,16000
PHY410525,541,1,1068.0,14000
PHY410525,604,1,1068.0,4000
PHY410527,393,1,0.0,10000
PHY410527,853,1,1068.0,7000
PHY410534,693,1,1068.0,5000
PHY410538,000,1,1068.0,0
PHY410546,215,1,1068.0,0
PHY410558,446,1,1068.0,9000
PHY410559,231,1,1068.0,13000
PHY410563,395,1,1068.0,5000
PHY410565,853,1,1068.0,28000
PHY410566,939,1,1068.0,2000
PHY410568,101,1,1068.0,10000
PHY410568,501,1,1068.0,12000
PHY410576,502,1,1068.0,6000
PHY410577,976,1,1068.0,7000
PHY410578,583,1,1068.0,5000
PHY410578,871,1,1068.0,10000
PHY410578,896,2,2136.0,10000
PHY410589,166,1,1068.0,13000
PHY410589,374,1,1068.0,5000
PHY410589,615,1,1068.0,3000
PHY410589,839,1,1068.0,6000
PHY410601,484,1,1068.0,10000
PHY410604,282,1,1068.0,3000
PHY410606,858,1,1068.0,7000
PHY410618,644,1,1068.0,6000
PHY410620,217,1,1068.0,7000
PHY410631,696,1,1068.0,3000
PHY410654,232,1,1068.0,6000
PHY410655,069,1,1068.0,4000
PHY410655,581,1,1068.0,20000
PHY410655,940,1,1068.0,17000
PHY410662,869,1,1068.0,11000
PHY410665,177,1,1068.0,15000
PHY410670,239,1,1068.0,7000
PHY410674,683,1,1068.0,10000
PHY410694,083,1,1068.0,5000
PHY410694,084,1,1068.0,4000
PHY410696,200,1,1068.0,6000
PHY410706,080,1,1068.0,7000
PHY410708,665,1,1068.0,6000
PHY410709,951,1,1068.0,17000
PHY410715,312,1,1068.0,12000
PHY410715,455,1,1068.0,20000
PHY410715,619,1,1068.0,5000
PHY410724,056,1,1068.0,6000
PHY410728,341,1,1068.0,7000
PHY410735,301,1,1068.0,46000
PHY410736,166,1,1068.0,6000
PHY410738,036,1,1068.0,4000
PHY410738,248,1,1068.0,11000
PHY410738,283,1,1068.0,0
PHY410738,286,1,1068.0,10000
PHY410738,303,1,1068.0,8000
PHY410738,336,1,1068.0,8000
PHY410738,495,1,1068.0,39000
PHY410738,560,1,1068.0,14000
PHY410738,619,1,1068.0,3000
PHY410738,754,1,1068.0,5000
PHY410738,945,1,1068.0,6000
PHY410743,410,1,1068.0,0
PHY410760,390,1,1068.0,10000
PHY410764,372,1,1068.0,4000
PHY410765,283,1,1068.0,4000
PHY410769,292,2,2136.0,0
PHY410771,340,1,1068.0,37000
PHY410771,876,1,1068.0,4000
PHY410771,918,1,1068.0,8000
PHY410771,946,1,1068.0,4000
PHY410772,618,1,1068.0,15000
PHY410773,553,1,1068.0,5000
PHY410774,225,1,1068.0,57000
PHY410774,227,1,1068.0,2000
PHY410774,294,1,1068.0,3000
PHY410774,351,1,1068.0,42000
PHY410774,627,1,1068.0,6000
PHY410774,883,2,2136.0,8000
PHY410784,182,1,1068.0,7000
PHY410786,245,1,1068.0,6000
PHY410786,853,1,1068.0,4000
PHY410792,478,1,1068.0,9000
PHY410793,263,2,2136.0,106000
PHY410793,561,1,1068.0,9000
PHY410804,466,1,1068.0,4000
PHY410806,351,1,1068.0,3000
PHY410806,535,2,2136.0,32000
PHY410835,218,1,1068.0,4000
PHY410835,246,1,1068.0,6000
PHY410835,353,1,1068.0,3000
PHY410842,252,1,1068.0,9000
PHY410845,299,1,1068.0,7000
PHY410875,615,1,1068.0,5000
PHY410879,476,1,1068.0,11000
PHY410893,064,2,2136.0,10000
PHY410893,304,1,1068.0,35000
PHY410897,092,1,1068.0,4000
PHY410897,300,1,1068.0,5000
PHY410897,348,1,1068.0,9000
PHY410899,000,1,1068.0,0
PHY410899,003,1,1068.0,57000
PHY410899,020,1,1068.0,6000
PHY410899,030,1,1068.0,3000
PHY410899,032,1,1068.0,4000
PHY410899,034,1,1068.0,22000
PHY410899,039,1,1068.0,5000
PHY410899,054,2,2136.0,9000
PHY410899,056,3,3204.0,16000
PHY410899,060,2,2136.0,9000
PHY410899,124,1,1068.0,6000
PHY410899,134,1,1068.0,3000
PHY410899,176,1,1068.0,6000
PHY410899,181,1,1068.0,6000
PHY410899,192,1,1068.0,4000
PHY410899,195,1,1068.0,28000
PHY410899,197,1,1068.0,5000
PHY410899,201,1,1068.0,8000
PHY410899,206,2,2136.0,16000
PHY410899,222,1,1068.0,41000
PHY410899,230,1,1068.0,0
PHY410899,231,2,2136.0,15000
PHY410899,236,1,1068.0,4000
PHY410899,247,1,1068.0,6000
PHY410899,250,1,1068.0,3000
PHY410899,282,1,1068.0,71000
PHY410899,289,1,1068.0,12000
PHY410899,290,1,1068.0,2000
PHY410899,304,1,1068.0,11000
PHY410899,306,1,1068.0,9000
PHY410899,309,1,1068.0,6000
PHY410899,313,1,1068.0,0
PHY410899,315,1,1068.0,8000
PHY410899,338,1,1068.0,0
PHY410899,340,1,1068.0,7000
PHY410899,344,2,2136.0,30000
PHY410899,350,1,1068.0,3000
PHY410899,354,1,1068.0,3000
PHY410899,371,1,1068.0,57000
PHY410899,373,1,1068.0,24000
PHY410899,380,1,1068.0,3000
PHY410899,385,1,1068.0,5000
PHY410899,412,1,1068.0,8000
PHY410899,422,1,1068.0,8000
PHY410899,444,1,1068.0,0
PHY410899,459,2,2136.0,19000
PHY410899,464,1,1068.0,8000
PHY410899,467,1,1068.0,13000
PHY410899,477,1,1068.0,10000
PHY410899,498,1,1068.0,17000
PHY410899,506,1,1068.0,7000
PHY410899,511,1,1068.0,12000
PHY410899,536,1,1068.0,26000
PHY410899,543,1,1068.0,4000
PHY410899,557,1,1068.0,11000
PHY410899,559,1,1068.0,3000
PHY410899,563,1,1068.0,11000
PHY410899,565,1,1068.0,13000
PHY410899,592,1,1068.0,0
PHY410899,593,1,1068.0,2000
PHY410899,619,1,1068.0,8000
PHY410899,620,1,0.0,4000
PHY410899,643,1,1068.0,5000
PHY410899,656,1,1068.0,5000
PHY410899,660,1,1068.0,2000
PHY410899,665,1,1068.0,5000
PHY410899,672,1,1068.0,3000
PHY410899,692,1,1068.0,35000
PHY410899,697,1,1068.0,5000
PHY410899,745,1,1068.0,3000
PHY410899,799,1,1068.0,4000
PHY410899,803,1,1068.0,3000
PHY410899,812,1,1068.0,43000
PHY410899,858,1,1068.0,9000
PHY410899,867,1,1068.0,30000
PHY410899,869,2,2136.0,17000
PHY410899,876,1,1068.0,5000
PHY410899,882,1,1068.0,2000
PHY410899,884,1,1068.0,11000
PHY410899,886,2,2136.0,17000
PHY410899,914,1,1068.0,9000
PHY410899,951,2,2136.0,15000
PHY410900,219,1,1068.0,4000
PHY410915,242,1,1068.0,8000
PHY410928,951,1,1068.0,21000
PHY410934,939,1,1068.0,14000
PHY410935,073,1,1068.0,6000
PHY410935,298,2,2136.0,20000
PHY410936,467,1,1068.0,10000
PHY410937,307,1,1068.0,3000
PHY410938,604,1,1068.0,4000
PHY410938,867,1,1068.0,38000
PHY410941,422,1,1068.0,5000
PHY410948,261,1,1068.0,6000
PHY410956,299,1,1068.0,17000
PHY410956,342,1,1068.0,3000
PHY410956,515,1,1068.0,4000
PHY410956,866,2,0.0,26000
PHY410961,195,1,1068.0,7000
PHY410961,337,1,1068.0,10000
PHY410961,576,1,1068.0,3000
PHY410966,072,1,1068.0,0
PHY410966,615,1,1068.0,4000
PHY410968,872,1,1068.0,6000
PHY410968,939,1,0.0,48000
PHY410994,467,1,1068.0,7000
PHY410998,485,1,1068.0,23000
PHY410998,897,1,1068.0,3000
PHY411025,207,1,1068.0,2000
PHY411028,226,1,1068.0,13000
PHY411028,391,1,1068.0,13000
PHY411028,413,1,0.0,7000
PHY411028,643,1,1068.0,3000
PHY411028,671,1,1068.0,5000
PHY411029,856,1,1068.0,9000
PHY411032,666,1,1068.0,9000
PHY411033,233,1,1068.0,34000
PHY411034,872,1,1068.0,13000
PHY411047,053,1,1068.0,7000
PHY411047,197,1,1068.0,4000
PHY411052,511,2,2136.0,22000
PHY411054,306,1,1068.0,12000
PHY411058,837,1,1068.0,8000
PHY411058,940,1,1068.0,18000
PHY411068,480,1,1068.0,8000
PHY411068,547,1,1068.0,3000
PHY411069,087,1,1068.0,5000
PHY411070,551,1,1068.0,21000
PHY411075,041,1,1068.0,3000
PHY411075,088,1,1068.0,4000
PHY411075,093,1,1068.0,4000
PHY411075,095,1,1068.0,11000
PHY411075,197,1,1068.0,6000
PHY411075,217,2,2136.0,16000
PHY411075,223,1,1068.0,3000
PHY411075,225,2,2136.0,10000
PHY411075,248,2,2136.0,24000
PHY411075,255,1,0.0,29000
PHY411075,293,2,2136.0,44000
PHY411075,307,2,2136.0,6000
PHY411075,313,2,2136.0,20000
PHY411075,329,1,1068.0,11000
PHY411075,346,1,1068.0,3000
PHY411075,407,2,2136.0,18000
PHY411075,422,2,2136.0,18000
PHY411075,542,1,1068.0,3000
PHY411075,554,2,2136.0,2000
PHY411075,558,1,1068.0,5000
PHY411075,559,2,2136.0,6000
PHY411075,560,1,1068.0,4000
PHY411075,564,1,1068.0,14000
PHY411075,565,1,1068.0,7000
PHY411075,566,1,1068.0,6000
PHY411075,598,1,1068.0,4000
PHY411075,642,1,1068.0,4000
PHY411075,645,1,1068.0,11000
PHY411075,662,1,1068.0,5000
PHY411075,692,1,1068.0,7000
PHY411075,876,1,1068.0,3000
PHY411078,314,1,1068.0,0
PHY411082,847,1,1068.0,11000
PHY411083,053,1,1068.0,4000
PHY411084,069,1,1068.0,5000
PHY411084,534,1,1068.0,9000
PHY411088,416,1,1068.0,5000
PHY411091,285,1,1068.0,9000
PHY411091,949,1,1068.0,23000
PHY411097,885,1,1068.0,2000
PHY411098,242,1,1068.0,1000
PHY411098,332,1,1068.0,5000
PHY411098,856,1,1068.0,9000
PHY411100,262,2,2136.0,12000
PHY411100,308,1,1068.0,8000
PHY411100,476,1,1068.0,53000
PHY411100,497,2,2136.0,26000
PHY411100,862,2,2136.0,16000
PHY411102,415,1,1068.0,6000
PHY411108,057,1,1068.0,3000
PHY411108,084,1,1068.0,3000
PHY411108,091,1,1068.0,41000
PHY411108,093,1,1068.0,20000
PHY411108,163,2,2136.0,31000
PHY411108,182,1,1068.0,15000
PHY411108,192,1,1068.0,4000
PHY411108,194,1,1068.0,3000
PHY411108,198,1,1068.0,6000
PHY411108,205,1,1068.0,3000
PHY411108,227,1,1068.0,47000
PHY411108,231,1,1068.0,5000
PHY411108,234,1,1068.0,11000
PHY411108,293,1,1068.0,11000
PHY411108,299,1,1068.0,2000
PHY411108,304,2,2136.0,4000
PHY411108,307,2,2136.0,18000
PHY411108,333,1,1068.0,5000
PHY411108,339,1,1068.0,22000
PHY411108,345,1,1068.0,10000
PHY411108,349,1,1068.0,20000
PHY411108,358,1,1068.0,30000
PHY411108,373,2,2136.0,12000
PHY411108,383,1,1068.0,3000
PHY411108,392,1,1068.0,12000
PHY411108,444,1,1068.0,7000
PHY411108,455,1,1068.0,36000
PHY411108,464,1,1068.0,3000
PHY411108,505,1,1068.0,12000
PHY411108,506,1,1068.0,11000
PHY411108,511,1,1068.0,22000
PHY411108,535,1,1068.0,2000
PHY411108,548,1,1068.0,11000
PHY411108,576,1,1068.0,9000
PHY411108,596,1,1068.0,3000
PHY411108,645,1,1068.0,11000
PHY411108,674,1,1068.0,7000
PHY411108,697,1,1068.0,9000
PHY411108,862,1,1068.0,19000
PHY411108,884,1,1068.0,2000
PHY411108,949,2,2136.0,4000
PHY411117,011,1,1068.0,15000
PHY411117,086,1,1068.0,39000
PHY411117,231,2,2136.0,50000
PHY411117,240,1,1068.0,4000
PHY411117,504,1,1068.0,3000
PHY411117,512,1,1068.0,0
PHY411117,550,1,1068.0,10000
PHY411117,585,1,1068.0,21000
PHY411117,668,1,1068.0,9000
PHY411117,693,1,1068.0,8000
PHY411117,739,1,1068.0,18000
PHY411117,826,1,1068.0,32000
PHY411117,853,2,2136.0,20000
PHY411117,855,1,1068.0,22000
PHY411117,862,1,1068.0,30000
PHY411118,657,1,1068.0,7000
PHY411119,881,1,1068.0,8000
PHY411121,377,1,1068.0,20000
PHY411131,386,1,1068.0,38000
PHY411141,039,1,0.0,27000
PHY411141,165,1,1068.0,5000
PHY411141,237,1,1068.0,6000
PHY411141,241,1,1068.0,6000
PHY411141,250,1,1068.0,7000
PHY411141,264,1,1068.0,10000
PHY411141,285,1,1068.0,11000
PHY411141,330,1,1068.0,3000
PHY411141,376,2,0.0,28000
PHY411141,456,1,1068.0,42000
PHY411141,458,2,2136.0,46000
PHY411141,486,2,2136.0,28000
PHY411141,559,1,1068.0,11000
PHY411141,596,1,1068.0,4000
PHY411141,625,1,1068.0,8000
PHY411141,642,1,1068.0,3000
PHY411141,668,1,1068.0,5000
PHY411141,854,1,1068.0,14000
PHY411141,869,1,1068.0,9000
PHY411141,871,1,1068.0,11000
PHY411150,285,1,1068.0,4000
PHY411150,408,1,1068.0,4000
PHY411190,222,1,1068.0,5000
PHY411193,182,1,1068.0,5000
PHY411193,241,1,1068.0,21000
PHY411196,281,2,2136.0,10000
PHY411208,444,1,1068.0,34000
PHY411218,184,1,1068.0,12000
PHY411218,881,1,1068.0,14000
PHY411226,001,1,1068.0,45000
PHY411226,065,1,1068.0,15000
PHY411226,164,1,1068.0,11000
PHY411226,176,2,2136.0,12000
PHY411226,179,2,2136.0,4000
PHY411226,185,2,2136.0,16000
PHY411226,189,2,2136.0,26000
PHY411226,208,1,0.0,8000
