Physician,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY411541,4824.0,2,2136.0,18000
PHY411541,5119.0,2,2136.0,38000
PHY411541,5122.0,2,2136.0,58000
PHY411541,5123.0,4,4272.0,30000
PHY411541,5419.0,2,2136.0,30000
PHY411541,5459.0,2,2136.0,18000
PHY411541,5491.0,2,0.0,8000
PHY411541,5641.0,2,2136.0,12000
PHY411541,5789.0,2,2136.0,66000
PHY411541,5794.0,2,2136.0,8000
PHY411541,5845.0,2,2136.0,66000
PHY411541,5849.0,2,2136.0,38000
PHY411541,6029.0,4,4272.0,48000
PHY411541,7840.0,2,2136.0,8000
PHY411541,7855.0,2,2136.0,24000
PHY411541,7932.0,2,2136.0,60000
PHY411541,7935.0,4,4272.0,66000
PHY411541,7936.0,2,2136.0,12000
PHY411541,7975.0,2,2136.0,8000
PHY411541,7994.0,2,2136.0,12000
PHY411541,8051.0,2,2136.0,10000
PHY411541,8103.0,2,2136.0,36000
PHY411541,8108.0,4,4272.0,96000
PHY411541,8151.0,6,6408.0,76000
PHY411541,8154.0,12,12816.0,184000
PHY411541,8165.0,2,2136.0,22000
PHY411541,8604.0,2,2136.0,14000
PHY411541,8605.0,2,2136.0,10000
PHY411541,8622.0,2,2136.0,20000
PHY411541,8627.0,2,2136.0,18000
PHY411541,8857.0,2,2136.0,14000
PHY411541,8872.0,2,2136.0,8000
PHY411541,8952.0,4,4272.0,34000
PHY411541,8965.0,2,2136.0,18000
PHY411541,9229.0,2,2136.0,12000
PHY411541,9383.0,2,2136.0,36000
PHY411541,9390.0,4,4272.0,26000
PHY411541,9425.0,2,2136.0,6000
PHY411541,9671.0,2,2136.0,34000
PHY411541,9672.0,4,4272.0,114000
PHY411541,9703.0,2,2136.0,8000
PHY411541,9904.0,16,17088.0,110000
PHY411541,9907.0,2,2136.0,10000
PHY411541,9910.0,2,2136.0,40000
PHY411541,9921.0,2,2136.0,42000
PHY411541,9961.0,2,2136.0,6000
PHY411541,9962.0,2,2136.0,14000
PHY411548,9904.0,1,1068.0,16000
PHY411550,3521.0,1,1068.0,50000
PHY411553,3927.0,1,1068.0,17000
PHY411553,7935.0,1,1068.0,8000
PHY411557,9672.0,1,1068.0,16000
PHY411559,2189.0,1,1068.0,6000
PHY411559,3404.0,1,1068.0,12000
PHY411560,3772.0,1,1068.0,10000
PHY411560,4019.0,1,1068.0,10000
PHY411563,131.0,1,1068.0,19000
PHY411563,212.0,1,1068.0,19000
PHY411563,390.0,1,1068.0,4000
PHY411563,605.0,1,1068.0,6000
PHY411563,688.0,1,1068.0,34000
PHY411563,2724.0,6,6408.0,100000
PHY411563,3320.0,1,1068.0,10000
PHY411563,3324.0,1,1068.0,4000
PHY411563,3613.0,1,1068.0,23000
PHY411563,3722.0,2,2136.0,25000
PHY411563,3818.0,1,1068.0,9000
PHY411563,3821.0,1,1068.0,12000
PHY411563,3893.0,1,1068.0,57000
PHY411563,3950.0,1,1068.0,17000
PHY411563,3995.0,2,2136.0,6000
PHY411563,4019.0,3,3204.0,98000
PHY411563,4139.0,1,1068.0,23000
PHY411563,4439.0,1,1068.0,16000
PHY411563,4513.0,2,2136.0,25000
PHY411563,4516.0,1,1068.0,4000
PHY411563,4603.0,1,1068.0,35000
PHY411563,4869.0,1,1068.0,36000
PHY411563,5569.0,1,1068.0,44000
PHY411563,5794.0,1,1068.0,22000
PHY411563,5849.0,1,1068.0,16000
PHY411563,6029.0,1,1068.0,8000
PHY411563,6062.0,1,1068.0,6000
PHY411563,7749.0,1,1068.0,23000
PHY411563,8154.0,1,1068.0,12000
PHY411563,8604.0,1,1068.0,4000
PHY411563,8845.0,1,1068.0,3000
PHY411563,8856.0,1,1068.0,7000
PHY411563,9390.0,1,1068.0,27000
PHY411563,9915.0,1,1068.0,10000
PHY411563,9952.0,1,1068.0,16000
PHY411578,3995.0,1,1068.0,7000
PHY411584,3324.0,1,1068.0,12000
PHY411585,8165.0,1,1068.0,7000
PHY411592,3614.0,1,1068.0,24000
PHY411592,3699.0,1,1068.0,24000
PHY411592,4264.0,1,1068.0,24000
PHY411601,4523.0,1,1068.0,3000
PHY411602,1809.0,1,1068.0,19000
PHY411602,3220.0,1,1068.0,19000
PHY411603,3812.0,1,1068.0,6000
PHY411626,8154.0,1,1068.0,9000
PHY411628,8609.0,1,1068.0,5000
PHY411644,3893.0,1,1068.0,6000
PHY411646,9904.0,2,2136.0,8000
PHY411665,3783.0,1,1068.0,23000
PHY411665,5123.0,1,1068.0,14000
PHY411671,496.0,1,1068.0,35000
PHY411671,4603.0,1,1068.0,35000
PHY411691,5349.0,1,1068.0,27000
PHY411696,3971.0,1,1068.0,19000
PHY411703,5011.0,1,1068.0,3000
PHY411712,3812.0,1,1068.0,6000
PHY411712,4019.0,1,1068.0,6000
PHY411712,5794.0,1,1068.0,4000
PHY411712,7868.0,1,1068.0,6000
PHY411720,3995.0,1,1068.0,11000
PHY411728,8102.0,1,1068.0,13000
PHY411732,50.0,1,1068.0,10000
PHY411732,496.0,1,1068.0,39000
PHY411732,570.0,1,1068.0,26000
PHY411732,2724.0,3,3204.0,65000
PHY411732,3324.0,1,1068.0,0
PHY411732,3491.0,1,1068.0,9000
PHY411732,3521.0,1,1068.0,51000
PHY411732,3612.0,1,1068.0,25000
PHY411732,3772.0,1,0.0,13000
PHY411732,3787.0,1,1068.0,9000
PHY411732,3811.0,1,1068.0,43000
PHY411732,3950.0,1,1068.0,18000
PHY411732,3971.0,1,1068.0,26000
PHY411732,4019.0,2,1068.0,16000
PHY411732,4241.0,1,1068.0,22000
PHY411732,4513.0,1,1068.0,10000
PHY411732,4651.0,1,1068.0,22000
PHY411732,5849.0,1,1068.0,43000
PHY411732,7915.0,2,2136.0,51000
PHY411732,7994.0,1,0.0,13000
PHY411732,8154.0,1,1068.0,10000
PHY411732,8332.0,1,1068.0,10000
PHY411732,8604.0,1,1068.0,18000
PHY411732,8628.0,1,1068.0,1000
PHY411732,8703.0,1,1068.0,2000
PHY411732,8838.0,1,1068.0,4000
PHY411732,8945.0,1,1068.0,3000
PHY411732,9469.0,1,1068.0,5000
PHY411732,9604.0,1,1068.0,39000
PHY411732,9919.0,1,1068.0,3000
PHY411742,3722.0,1,1068.0,9000
PHY411742,4019.0,1,1068.0,9000
PHY411742,9972.0,1,1068.0,9000
PHY411770,5849.0,1,1068.0,15000
PHY411770,9904.0,1,1068.0,15000
PHY411774,81.0,2,2136.0,32000
PHY411783,331.0,1,1068.0,16000
PHY411783,3722.0,1,1068.0,4000
PHY411783,3899.0,1,1068.0,4000
PHY411783,4516.0,1,1068.0,3000
PHY411783,8152.0,1,1068.0,0
PHY411783,9962.0,1,1068.0,6000
PHY411790,4019.0,1,1068.0,6000
PHY411790,8891.0,1,1068.0,6000
PHY411790,9396.0,1,1068.0,8000
PHY411796,66.0,1,1068.0,17000
PHY411796,2762.0,1,1068.0,17000
PHY411803,605.0,1,1068.0,4000
PHY411803,2749.0,1,1068.0,4000
PHY411803,4443.0,1,1068.0,5000
PHY411803,8088.0,1,1068.0,4000
PHY411805,5123.0,1,1068.0,12000
PHY411805,8192.0,1,1068.0,4000
PHY411814,3722.0,1,1068.0,14000
PHY411814,4019.0,1,1068.0,14000
PHY411819,4438.0,2,2136.0,12000
PHY411822,72.0,1,1068.0,11000
PHY411822,185.0,1,1068.0,27000
PHY411822,412.0,1,1068.0,27000
PHY411822,7936.0,1,1068.0,27000
PHY411827,8411.0,1,1068.0,11000
PHY411848,3324.0,1,1068.0,5000
PHY411848,8154.0,1,1068.0,12000
PHY411859,560.0,1,1068.0,3000
PHY411869,309.0,1,1068.0,5000
PHY411869,3929.0,1,1068.0,11000
PHY411869,7050.0,1,1068.0,6000
PHY411869,8154.0,1,1068.0,20000
PHY411869,9972.0,1,1068.0,11000
PHY411880,7915.0,1,1068.0,22000
PHY411889,4443.0,1,1068.0,200
PHY411893,4019.0,1,1068.0,4000
PHY411893,4513.0,1,1068.0,4000
PHY411907,4104.0,1,1068.0,6000
PHY411907,8628.0,1,1068.0,6000
PHY411907,9904.0,1,1068.0,8000
PHY411922,9671.0,1,1068.0,13000
PHY411928,7915.0,1,1068.0,7000
PHY411933,8622.0,1,1068.0,24000
PHY411936,496.0,1,1068.0,8000
PHY411936,9723.0,1,1068.0,8000
PHY411936,9919.0,1,1068.0,3000
PHY411942,309.0,1,1068.0,4000
PHY411943,8154.0,1,1068.0,12000
PHY411958,4439.0,1,1068.0,7000
PHY411958,6561.0,1,1068.0,7000
PHY411975,966.0,1,1068.0,4000
PHY411997,311.0,1,1068.0,13000
PHY411997,387.0,1,1068.0,13000
PHY411997,3979.0,1,1068.0,16000
PHY411997,3995.0,1,1068.0,5000
PHY411997,4439.0,1,1068.0,16000
PHY411997,7975.0,1,1068.0,7000
PHY411997,8952.0,1,1068.0,4000
PHY412010,3324.0,1,1068.0,10000
PHY412020,66.0,1,1068.0,11000
PHY412020,2724.0,1,1068.0,11000
PHY412020,4019.0,1,1068.0,11000
PHY412020,4516.0,1,1068.0,15000
PHY412022,13.0,1,1068.0,8000
PHY412022,8154.0,2,2136.0,24000
PHY412022,8843.0,1,1068.0,6000
PHY412024,3893.0,1,1068.0,22000
PHY412024,9904.0,1,1068.0,4000
PHY412027,8417.0,1,1068.0,29000
PHY412027,9672.0,1,1068.0,37000
PHY412030,3995.0,1,1068.0,8000
PHY412053,5304.0,3,0.0,300
PHY412065,1509.0,1,1068.0,12000
PHY412065,2762.0,1,1068.0,12000
PHY412065,5491.0,1,1068.0,10000
PHY412065,9671.0,1,1068.0,12000
PHY412070,496.0,1,1068.0,35000
PHY412070,3220.0,1,1068.0,35000
PHY412070,4019.0,1,1068.0,35000
PHY412079,113.0,1,1068.0,5000
PHY412079,4019.0,1,1068.0,5000
PHY412079,6029.0,1,1068.0,5000
PHY412095,3895.0,1,1068.0,7000
PHY412095,4575.0,1,1068.0,29000
PHY412095,9925.0,1,1068.0,11000
PHY412108,4542.0,1,1068.0,26000
PHY412117,3174.0,1,1068.0,22000
PHY412118,2769.0,1,1068.0,9000
PHY412118,5491.0,1,1068.0,9000
PHY412122,66.0,1,1068.0,10000
PHY412122,4019.0,1,1068.0,10000
PHY412126,331.0,2,2136.0,6000
PHY412126,2724.0,3,3204.0,15000
PHY412126,3612.0,2,2136.0,106000
PHY412126,3613.0,2,2136.0,40000
PHY412126,3722.0,3,1068.0,29000
PHY412126,3812.0,2,2136.0,16000
PHY412126,3950.0,2,2136.0,34000
PHY412126,3995.0,5,5340.0,48000
PHY412126,4011.0,3,3204.0,15000
PHY412126,4019.0,5,5340.0,169000
PHY412126,4516.0,4,4272.0,32000
PHY412126,4525.0,2,2136.0,10000
PHY412126,5119.0,2,2136.0,32000
PHY412126,5593.0,2,2136.0,12000
PHY412126,5849.0,4,4272.0,60000
PHY412126,6849.0,2,2136.0,14000
PHY412126,7802.0,3,3204.0,171000
PHY412126,7854.0,2,2136.0,34000
PHY412126,8106.0,3,3204.0,129000
PHY412126,8108.0,3,3204.0,78000
PHY412126,8154.0,4,4272.0,64000
PHY412126,8622.0,3,3204.0,171000
PHY412126,9065.0,3,3204.0,171000
PHY412126,9671.0,4,4272.0,58000
PHY412126,9929.0,2,2136.0,28000
PHY412132,2763.0,1,0.0,100
PHY412132,8622.0,1,0.0,100
PHY412137,8543.0,1,1068.0,8000
PHY412151,66.0,1,1068.0,20000
PHY412160,309.0,1,1068.0,23000
PHY412160,311.0,1,1068.0,6000
PHY412160,560.0,1,1068.0,11000
PHY412160,2724.0,2,2136.0,11000
PHY412160,3722.0,1,1068.0,5000
PHY412160,3797.0,1,1068.0,0
PHY412160,3812.0,1,1068.0,16000
PHY412160,3893.0,2,2136.0,18000
PHY412160,3995.0,3,3204.0,18000
PHY412160,4019.0,3,3204.0,28000
PHY412160,4254.0,1,1068.0,16000
PHY412160,4414.0,1,1068.0,16000
PHY412160,4467.0,1,1068.0,9000
PHY412160,5026.0,1,1068.0,21000
PHY412160,5122.0,1,1068.0,57000
PHY412160,5300.0,1,1068.0,9000
PHY412160,5491.0,1,1068.0,7000
PHY412160,5498.0,1,1068.0,29000
PHY412160,6823.0,1,1068.0,12000
PHY412160,7749.0,1,1068.0,0
PHY412160,8108.0,1,1068.0,21000
PHY412160,8154.0,1,0.0,16000
PHY412160,8601.0,1,1068.0,7000
PHY412160,8703.0,1,1068.0,4000
PHY412160,8872.0,1,1068.0,4000
PHY412160,8944.0,1,1068.0,3000
PHY412160,9671.0,1,1068.0,6000
PHY412182,387.0,1,0.0,16000
PHY412184,527.0,1,1068.0,23000
PHY412184,2762.0,1,1068.0,23000
PHY412197,8607.0,1,1068.0,0
PHY412204,3893.0,1,1068.0,6000
PHY412211,5781.0,1,1068.0,7000
PHY412211,8872.0,1,1068.0,7000
PHY412226,3812.0,1,1068.0,12000
PHY412226,5849.0,1,1068.0,12000
PHY412226,9671.0,1,1068.0,11000
PHY412226,9915.0,1,1068.0,7000
PHY412232,9604.0,1,1068.0,8000
PHY412256,3893.0,1,1068.0,7000
PHY412256,3929.0,1,1068.0,8000
PHY412256,5849.0,1,1068.0,57000
PHY412256,7823.0,1,1068.0,8000
PHY412256,9672.0,1,1068.0,57000
PHY412264,309.0,1,1068.0,5000
PHY412264,2724.0,1,1068.0,5000
PHY412277,7931.0,1,1068.0,10000
PHY412289,3722.0,1,1068.0,5000
PHY412289,4019.0,1,1068.0,5000
PHY412289,8844.0,1,1068.0,6000
PHY412289,9904.0,1,1068.0,5000
PHY412297,3995.0,1,1068.0,8000
PHY412314,159.0,1,1068.0,15000
PHY412314,4019.0,1,1068.0,15000
PHY412314,4576.0,1,1068.0,8000
PHY412314,5123.0,1,1068.0,9000
PHY412314,8106.0,1,1068.0,27000
PHY412314,8154.0,1,1068.0,10000
PHY412314,8622.0,1,1068.0,18000
PHY412314,9468.0,1,1068.0,1000
PHY412314,9995.0,1,1068.0,9000
PHY412324,8151.0,1,1068.0,7000
PHY412324,8154.0,1,1068.0,0
PHY412328,4019.0,1,1068.0,5000
PHY412328,6859.0,1,1068.0,5000
PHY412335,4233.0,1,1068.0,9000
PHY412336,2724.0,2,2136.0,12000
PHY412336,2762.0,1,1068.0,57000
PHY412336,3722.0,1,1068.0,10000
PHY412336,3772.0,1,1068.0,12000
PHY412336,3779.0,1,1068.0,25000
PHY412336,3812.0,2,2136.0,12000
PHY412336,3843.0,1,1068.0,16000
PHY412336,3893.0,1,1068.0,0
PHY412336,4513.0,2,2136.0,12000
PHY412336,4516.0,1,1068.0,3000
PHY412336,6029.0,2,2136.0,14000
PHY412336,8154.0,2,2136.0,49000
PHY412336,8417.0,1,1068.0,57000
PHY412336,8703.0,2,2136.0,22000
PHY412336,9339.0,2,2136.0,58000
PHY412336,9672.0,1,1068.0,57000
PHY412336,9904.0,2,2136.0,12000
PHY412336,9921.0,1,0.0,7000
PHY412347,3893.0,2,2136.0,8000
PHY412347,3995.0,1,1068.0,5000
PHY412347,6849.0,1,1068.0,7000
PHY412347,9339.0,1,1068.0,23000
PHY412347,9672.0,2,2136.0,196000
PHY412350,586.0,1,1068.0,6000
PHY412367,387.0,1,1068.0,20000
PHY412373,2724.0,1,1068.0,5000
PHY412373,4523.0,1,1068.0,5000
PHY412373,4542.0,1,1068.0,8000
PHY412384,7749.0,1,1068.0,8000
PHY412391,391.0,1,1068.0,30000
PHY412391,437.0,1,1068.0,33000
PHY412391,2724.0,1,1068.0,4000
PHY412391,2762.0,1,1068.0,40000
PHY412391,3324.0,1,1068.0,4000
PHY412391,3893.0,1,1068.0,9000
PHY412391,3898.0,1,1068.0,7000
PHY412391,4019.0,1,1068.0,21000
PHY412391,4106.0,1,1068.0,57000
PHY412391,4131.0,1,1068.0,4000
PHY412391,4579.0,1,1068.0,21000
PHY412391,5793.0,1,1068.0,7000
PHY412391,5849.0,2,2136.0,42000
PHY412391,6029.0,1,1068.0,3000
PHY412391,7788.0,1,1068.0,14000
PHY412391,8108.0,1,1068.0,22000
PHY412391,9462.0,1,1068.0,8000
PHY412391,9672.0,1,1068.0,40000
PHY412391,9904.0,1,1068.0,0
PHY412391,9925.0,1,1068.0,7000
PHY412404,496.0,1,1068.0,8000
PHY412404,3726.0,1,1068.0,86000
PHY412404,3949.0,1,1068.0,22000
PHY412404,9723.0,1,1068.0,8000
PHY412407,9607.0,1,1068.0,6000
PHY412409,5303.0,1,1068.0,45000
PHY412443,62.0,1,1068.0,3000
PHY412451,9904.0,1,0.0,0
PHY412475,17.0,1,1068.0,9000
PHY412481,387.0,1,1068.0,19000
PHY412481,3129.0,1,1068.0,57000
PHY412481,3995.0,2,2136.0,14000
PHY412487,2724.0,1,1068.0,12000
PHY412487,3772.0,1,1068.0,12000
PHY412487,4019.0,1,1068.0,12000
PHY412487,9390.0,1,1068.0,16000
PHY412496,7931.0,1,1068.0,6000
PHY412506,3893.0,1,1068.0,7000
PHY412508,66.0,6,6408.0,91800
PHY412508,159.0,1,1068.0,18000
PHY412508,311.0,2,2136.0,114000
PHY412508,331.0,2,2136.0,12000
PHY412508,341.0,1,1068.0,31000
PHY412508,390.0,1,1068.0,900
PHY412508,412.0,2,2136.0,30000
PHY412508,539.0,2,2136.0,88000
PHY412508,570.0,1,1068.0,11000
PHY412508,605.0,2,2136.0,18000
PHY412508,1736.0,2,2136.0,58000
PHY412508,2724.0,11,11748.0,211900
PHY412508,2762.0,2,2136.0,58000
PHY412508,3324.0,2,0.0,14000
PHY412508,3404.0,2,2136.0,34000
PHY412508,3491.0,2,2136.0,20000
PHY412508,3521.0,2,2136.0,88000
PHY412508,3522.0,1,1068.0,32000
PHY412508,3613.0,2,2136.0,94000
PHY412508,3723.0,2,2136.0,16000
PHY412508,3771.0,2,2136.0,32000
PHY412508,3772.0,1,1068.0,10000
PHY412508,3794.0,2,2136.0,66000
PHY412508,3812.0,2,2136.0,8000
PHY412508,3893.0,7,7476.0,52000
PHY412508,3950.0,2,2136.0,30000
PHY412508,3995.0,1,0.0,5000
PHY412508,4019.0,21,22428.0,215800
PHY412508,4059.0,2,2136.0,10000
PHY412508,4139.0,1,1068.0,54000
PHY412508,4233.0,2,2136.0,12000
PHY412508,4399.0,2,2136.0,66000
PHY412508,4414.0,4,4272.0,30000
PHY412508,4513.0,2,2136.0,10000
PHY412508,4516.0,5,5340.0,52000
PHY412508,4523.0,4,4272.0,20000
PHY412508,4525.0,4,4272.0,24000
PHY412508,4530.0,2,2136.0,14000
PHY412508,4562.0,2,2136.0,32000
PHY412508,4573.0,2,2136.0,24000
PHY412508,4595.0,2,2136.0,34000
PHY412508,5119.0,2,2136.0,58000
PHY412508,5123.0,3,3204.0,26000
PHY412508,5185.0,1,1068.0,11000
PHY412508,5459.0,4,4272.0,16000
PHY412508,5501.0,2,2136.0,16000
PHY412508,5531.0,2,2136.0,34000
PHY412508,5733.0,1,1068.0,16000
PHY412508,5794.0,6,6408.0,46000
PHY412508,5849.0,1,1068.0,11000
PHY412508,6029.0,4,4272.0,30000
PHY412508,7850.0,2,2136.0,24000
PHY412508,7919.0,2,2136.0,14000
PHY412508,7931.0,2,2136.0,20000
PHY412508,7935.0,5,5340.0,57000
PHY412508,8005.0,1,1068.0,18000
PHY412508,8108.0,2,2136.0,42000
PHY412508,8152.0,4,4272.0,70000
PHY412508,8154.0,3,3204.0,33000
PHY412508,8166.0,2,2136.0,14000
PHY412508,8192.0,2,1068.0,6000
PHY412508,8197.0,2,2136.0,18000
PHY412508,8659.0,3,3204.0,4000
PHY412508,8774.0,2,2136.0,14000
PHY412508,8801.0,2,2136.0,8000
PHY412508,8838.0,2,2136.0,8000
PHY412508,8841.0,3,3204.0,29000
PHY412508,8842.0,2,2136.0,6000
PHY412508,8856.0,2,2136.0,12000
PHY412508,8872.0,2,2136.0,12000
PHY412508,8897.0,1,1068.0,6000
PHY412508,8944.0,1,1068.0,4000
PHY412508,8959.0,1,1068.0,3000
PHY412508,9390.0,1,1068.0,13000
PHY412508,9462.0,1,1068.0,3000
PHY412508,9604.0,1,1068.0,0
PHY412508,9671.0,6,6408.0,76000
PHY412508,9672.0,1,1068.0,48000
PHY412508,9904.0,16,17088.0,142000
PHY412508,9910.0,4,4272.0,26000
PHY412508,9918.0,1,1068.0,5000
PHY412508,9921.0,3,3204.0,22000
PHY412508,9925.0,3,3204.0,20000
PHY412508,9961.0,2,2136.0,8000
PHY412514,3521.0,1,1068.0,24000
PHY412514,9973.0,1,1068.0,24000
PHY412518,8872.0,1,1068.0,5000
PHY412521,9338.0,1,1068.0,8000
PHY412524,2724.0,1,1068.0,7000
PHY412524,3521.0,1,1068.0,35000
PHY412524,3772.0,1,1068.0,19000
PHY412524,4019.0,1,1068.0,19000
PHY412524,4516.0,2,2136.0,10000
PHY412524,5123.0,1,1068.0,13000
PHY412524,5781.0,1,1068.0,35000
PHY412524,8872.0,1,1068.0,7000
PHY412524,9054.0,1,1068.0,3000
PHY412524,9671.0,1,1068.0,13000
PHY412524,9672.0,1,1068.0,24000
PHY412524,9904.0,1,1068.0,5000
PHY412524,9992.0,1,1068.0,3000
PHY412525,9339.0,2,2136.0,46000
PHY412528,14.0,1,1068.0,15000
PHY412528,61.0,1,1068.0,8000
PHY412528,66.0,3,3204.0,34000
PHY412528,70.0,1,1068.0,13000
PHY412528,1122.0,1,1068.0,24000
PHY412528,2751.0,1,1068.0,45000
PHY412528,3404.0,1,1068.0,11000
PHY412528,3893.0,2,2136.0,11000
PHY412528,3995.0,1,1068.0,7000
PHY412528,4019.0,2,2136.0,23000
PHY412528,4041.0,1,1068.0,3000
PHY412528,5123.0,2,2136.0,18000
PHY412528,6029.0,1,1068.0,5000
PHY412528,7955.0,1,1068.0,11000
PHY412528,8152.0,1,1068.0,10000
PHY412528,8411.0,1,1068.0,24000
PHY412528,8622.0,1,1068.0,13000
PHY412528,9228.0,1,1068.0,9000
PHY412528,9462.0,1,1068.0,2000
PHY412528,9672.0,2,2136.0,50000
PHY412528,9904.0,1,1068.0,1000
PHY412533,9224.0,1,1068.0,9000
PHY412538,80.0,1,1068.0,25000
PHY412563,3995.0,1,1068.0,3000
PHY412565,66.0,1,1068.0,22000
PHY412565,387.0,1,1068.0,12000
PHY412565,966.0,1,1068.0,12000
PHY412565,2724.0,1,1068.0,12000
PHY412565,3327.0,1,1068.0,8000
PHY412565,3722.0,1,1068.0,5000
PHY412565,3995.0,1,1068.0,12000
PHY412565,4019.0,1,1068.0,49000
PHY412565,4516.0,1,1068.0,2000
PHY412565,4642.0,1,1068.0,31000
PHY412565,5845.0,1,1068.0,8000
PHY412565,7915.0,1,1068.0,11000
PHY412565,8769.0,1,1068.0,5000
PHY412565,9425.0,1,1068.0,9000
PHY412565,9671.0,1,1068.0,49000
PHY412568,9339.0,1,1068.0,7000
PHY412571,4019.0,1,1068.0,4000
PHY412571,4543.0,1,1068.0,0
PHY412571,9921.0,1,1068.0,4000
PHY412572,66.0,1,1068.0,13000
PHY412572,4439.0,1,1068.0,13000
PHY412577,7935.0,1,1068.0,9000
PHY412578,311.0,1,1068.0,11000
PHY412578,3612.0,1,1068.0,27000
PHY412578,3722.0,2,2136.0,17000
PHY412578,4019.0,1,1068.0,27000
PHY412578,4562.0,1,1068.0,19000
PHY412578,8152.0,1,1068.0,12000
PHY412578,8703.0,1,1068.0,9000
PHY412578,9925.0,1,1068.0,7000
PHY412581,66.0,1,1068.0,11000
PHY412581,331.0,1,1068.0,6000
PHY412581,2724.0,1,1068.0,11000
PHY412581,4019.0,1,1068.0,27000
PHY412581,7994.0,1,1068.0,6000
PHY412581,8106.0,1,1068.0,27000
PHY412602,3927.0,1,1068.0,28000
PHY412602,5849.0,4,4272.0,136000
PHY412602,8154.0,1,1068.0,12000
PHY412602,9672.0,3,3204.0,108000
PHY412606,2762.0,1,1068.0,8000
PHY412606,9671.0,1,1068.0,8000
PHY412619,3995.0,1,1068.0,7000
PHY412619,8703.0,1,1068.0,5000
PHY412628,2724.0,3,0.0,90
PHY412628,9604.0,3,0.0,90
PHY412653,387.0,1,1068.0,8000
PHY412654,3320.0,1,1068.0,11000
PHY412654,3772.0,1,1068.0,11000
PHY412674,3995.0,1,1068.0,16000
PHY412674,4311.0,1,1068.0,53000
PHY412674,4439.0,1,1068.0,16000
PHY412674,7824.0,1,1068.0,16000
PHY412683,3521.0,1,1068.0,57000
PHY412690,2724.0,1,1068.0,5000
PHY412690,8521.0,1,1068.0,5000
PHY412700,1629.0,1,1068.0,3000
PHY412709,3812.0,1,1068.0,24000
PHY412717,598.0,1,1068.0,7000
PHY412717,2724.0,1,1068.0,7000
PHY412717,3612.0,1,1068.0,57000
PHY412717,4139.0,1,1068.0,57000
PHY412717,5185.0,1,1068.0,57000
PHY412717,5363.0,1,1068.0,7000
PHY412720,3893.0,1,1068.0,38000
PHY412729,1629.0,1,1068.0,5000
PHY412729,3722.0,2,2136.0,10000
PHY412729,4523.0,1,1068.0,5000
PHY412741,3895.0,1,1068.0,6000
PHY412741,3929.0,1,1068.0,18000
PHY412755,4571.0,1,1068.0,8000
PHY412755,4951.0,1,1068.0,8000
PHY412756,4523.0,1,1068.0,5000
PHY412760,8874.0,1,1068.0,5000
PHY412770,3929.0,1,1068.0,15000
PHY412775,3995.0,1,1068.0,9000
PHY412775,8872.0,1,1068.0,4000
PHY412779,331.0,1,1068.0,9000
PHY412779,496.0,1,1068.0,9000
PHY412786,3812.0,1,1068.0,6000
PHY412798,3327.0,1,1068.0,19000
PHY412798,4576.0,1,1068.0,26000
PHY412798,5185.0,1,1068.0,26000
PHY412807,4863.0,1,1068.0,21000
PHY412807,9974.0,1,1068.0,21000
PHY412809,3324.0,1,1068.0,15000
PHY412809,8872.0,2,2136.0,6000
PHY412818,81.0,1,1068.0,19000
PHY412824,66.0,6,6408.0,95000
PHY412824,131.0,1,1068.0,32000
PHY412824,311.0,1,1068.0,14000
PHY412824,387.0,1,1068.0,9000
PHY412824,966.0,1,1068.0,6000
PHY412824,2724.0,8,7476.0,142000
PHY412824,2762.0,2,2136.0,5000
PHY412824,3491.0,3,3204.0,16000
PHY412824,3722.0,1,1068.0,10000
PHY412824,3785.0,1,1068.0,13000
PHY412824,3962.0,1,1068.0,2000
PHY412824,3971.0,1,1068.0,19000
PHY412824,3979.0,1,1068.0,57000
PHY412824,3995.0,3,3204.0,10000
PHY412824,4011.0,1,1068.0,12000
PHY412824,4019.0,5,5340.0,74000
PHY412824,4139.0,1,1068.0,9000
PHY412824,4239.0,1,1068.0,0
PHY412824,4241.0,1,1068.0,19000
PHY412824,4254.0,1,1068.0,9000
PHY412824,4292.0,1,1068.0,5000
PHY412824,4439.0,2,2136.0,39000
PHY412824,4513.0,1,1068.0,15000
PHY412824,4516.0,4,4272.0,27000
PHY412824,4523.0,1,1068.0,5000
PHY412824,4573.0,1,1068.0,19000
PHY412824,4824.0,1,1068.0,3000
PHY412824,4876.0,1,1068.0,9000
PHY412824,5011.0,1,1068.0,11000
PHY412824,5023.0,1,1068.0,24000
PHY412824,5110.0,1,1068.0,30000
PHY412824,5123.0,2,2136.0,17000
PHY412824,5361.0,1,1068.0,8000
PHY412824,5631.0,1,1068.0,5000
PHY412824,5794.0,1,1068.0,5000
PHY412824,6021.0,1,1068.0,3000
PHY412824,6541.0,1,1068.0,3000
PHY412824,7830.0,1,1068.0,9000
PHY412824,7935.0,1,1068.0,10000
PHY412824,8108.0,1,0.0,20000
PHY412824,8151.0,1,1068.0,8000
PHY412824,8154.0,3,3204.0,32000
PHY412824,8381.0,1,1068.0,8000
PHY412824,8607.0,1,1068.0,9000
PHY412824,8622.0,1,1068.0,50000
PHY412824,8703.0,1,1068.0,3000
PHY412824,8872.0,2,2136.0,10000
PHY412824,8877.0,1,1068.0,3000
